RegionName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022
79934,109121,109257,109368,109393,109534,109627,109756,109781,109168,108377,107207,106798,106506,106316,105622,105282,104832,104508,104002,103821,103943,103995,103806,103446,103037,102892,102870,102834,102731,102608,102706,102680,102757,102874,103132,103425,103614,103787,103718,103617,103650,103895,104455,105191,106086,106838,107543,108231,109383,111187,113146,115001,116549,118401,120066,121412,122161,122970,123659,123950,124632,125333,126513,126776,127191,127720,129068,130484,131967,133666,135226,136914,137951,139158,140789,142873,145043,147307,149583,152082,154570,156759,158308,158410,157860,158003,158291,159672,160716,162292,162792,162659,162426,162576,163101,163808,162297,160147,157725,157258,156797,155997,154683,153438,152633,152150,151554,150542,150072,150183,150101,149337,148202,147490,147205,146958,146528,146193,146108,145895,146554,146733,147265,146294,146478,146031,145636,144614,144190,143238,142536,142050,142686,143037,143521,144135,144099,143509,142880,142863,142789,142422,141924,141935,142092,141806,141152,140166,139868,139797,140330,140772,140948,140627,140529,140739,140865,140970,140800,140698,140415,140380,140224,139920,139721,140050,140608,140802,140922,140719,140966,140812,140909,140378,139898,139638,139459,139295,138741,138820,138887,139124,139221,139663,140141,140826,141167,141182,140548,140390,140559,140980,141104,141076,141337,141483,141715,141220,140841,140589,140961,141622,142582,143957,144516,144955,144801,145612,145960,146121,145918,145979,146057,145914,145239,144856,144714,144981,145031,145069,145114,145842,146461,146963,147141,147579,148194,148491,148735,149361,150446,151578,152848,153973,155009,155712,155064,154034,153380,154047,155072,155940,156350,156577,156611,156663,157353,158232,159923,161803,163689,165456,167368,169181,171244,173188,175857,178688,181757,184864,188152,190785,193179,195305,197809,200202,202736,206715,211033,215391,218162,220310
77040,109300,109233,109019,109109,109289,109669,109755,109976,110379,110763,111359,111900,112097,112036,111563,111269,111151,111235,111546,111440,111613,111756,111990,112011,112041,112181,112768,113525,114285,114789,115159,115760,116301,116721,116902,117030,117338,117548,117837,118044,118321,118556,119057,119483,119756,119981,120199,120572,120920,122178,124291,125834,126961,126817,127391,127615,128365,128822,129335,129712,130029,130305,130441,130594,130497,130636,130589,130582,130256,129959,129993,130123,130433,130204,130367,130517,131305,131801,132286,132748,133216,133904,134130,134631,134630,134563,133878,133803,133986,134854,135313,135794,135837,135957,136296,136570,135917,134986,134241,134104,133667,133144,132875,132283,131537,130863,130103,129379,128532,128511,128596,128884,128980,129114,129287,129434,129316,128940,128894,129034,128771,128559,128975,129647,130060,129575,128592,127297,126217,125465,125086,124767,124471,123973,123074,122356,121720,121608,121690,121898,121947,121780,120749,119853,119583,119908,120522,120589,120937,121244,121753,122471,122918,123074,123122,123048,123434,123862,125185,126691,128264,129240,130211,131060,132043,133103,134211,135327,136704,138276,139457,140307,141048,142161,143403,144925,146549,147834,148936,150190,151825,153160,154697,156169,157818,159040,159755,160096,160366,160921,161556,162129,163147,164177,164821,164932,165360,166130,166989,167222,167431,167578,168497,169604,170151,170555,170800,171551,171935,172292,172220,172471,172940,173747,174496,174976,175662,176166,176712,177431,178300,179362,180217,181220,182156,183179,184020,184816,185790,186809,187369,187374,187214,187441,187824,188310,188560,189331,190092,190776,190564,190897,192062,193789,194835,195218,195670,196513,198559,200885,203429,205606,207588,211037,213203,215765,217731,222208,227142,232614,236701,240293,242890,245965,249160,252752,257267,262079,266527,269840,272130,273451
75146,109721,109945,110181,110583,110923,111070,111390,111861,112544,112932,113325,113712,114004,113353,112995,112769,113143,112922,112789,113113,113525,114064,114020,113837,113456,113459,113629,113887,113925,114236,114675,115316,115864,116154,116640,117496,118431,119015,119371,119385,119738,119848,119892,119943,120054,120707,121185,121373,122173,123752,126206,128242,129395,129917,130216,130600,130791,131104,132032,132815,134046,133821,134125,133916,134459,134860,135138,134951,134677,133647,133123,132505,132035,132106,131821,131855,131768,132182,132581,132472,132443,133144,133758,134280,133661,133035,132466,133013,133808,134465,134825,135360,136042,136184,136062,136157,135574,134254,132389,131115,130217,129242,128265,126658,124521,122108,119428,117451,115955,115683,115280,114577,113725,112325,111664,111878,112763,113386,113739,113687,114190,114317,114760,114738,114491,114521,113894,113120,111812,111056,109944,109546,108672,108238,107021,105789,104386,103266,102622,101842,101375,100454,99938,99108,99717,101103,102313,102139,101687,101408,101346,100686,100567,101205,102109,102442,102954,102963,103570,104278,105946,107818,109176,109961,110856,112374,114072,115415,115606,116137,117192,118951,120447,121775,121273,121470,121847,123975,125963,127330,126690,125531,124708,126471,128920,131443,134096,135542,136999,137916,139536,141142,140483,139652,138729,140308,142286,144379,146566,147851,149268,150436,152354,154039,154685,155197,155528,156872,158151,159332,160457,160760,161275,161748,163123,164998,167262,169794,171895,173808,175328,177160,179357,182283,183923,184981,185575,187015,189254,191257,192845,193161,193177,193377,194265,195606,196690,196236,195549,195477,197509,199454,201032,201173,201072,201295,202357,204375,206541,208649,210151,212161,214929,218451,221540,224681,228249,233147,238031,244458,250682,255724,259092,262158,268015,276009,283517,291435,297228,303772,307639,309631
75208,110223,110762,110783,111005,111175,111432,111912,112307,113070,113581,114104,114622,114874,114244,113876,113953,114837,114954,114909,114925,115046,115084,114730,114681,114707,115232,115782,116306,116720,117032,117911,118516,119433,119849,120532,121148,121697,121964,122098,122104,122365,122624,122896,122983,123137,123463,123833,123831,124646,126389,128816,130504,130834,130510,130030,130222,130365,130976,131756,132284,132872,132751,133089,133610,134971,136367,136969,136845,137138,137214,137793,137915,138252,138954,139275,139825,139917,140251,139905,139376,138683,138907,139033,139133,138033,137107,136342,136803,137346,137588,137759,137639,137649,137674,138028,139007,138605,137375,136096,135766,136145,136395,137592,138468,139187,139431,137689,136598,132695,131851,130899,133062,134789,136656,138063,137612,136759,135710,137063,138224,137482,135675,133658,134003,134044,134056,133721,131872,129749,127757,127005,127299,125839,125033,123572,123462,123309,123153,123137,121640,120579,119252,120011,120244,118139,116073,114895,116188,117699,119290,122111,122620,122853,122517,124177,125472,123879,121657,119775,121627,124027,126532,128852,130830,133243,135437,138483,140846,139388,137228,135081,136657,138002,140955,140703,142469,143145,147004,149389,152103,156722,161490,165623,169677,175136,181000,187410,191648,196150,198636,203263,207193,213281,218961,225413,230984,238060,246199,253813,257715,261382,265214,270534,274967,272713,271158,268633,270077,271358,272425,276272,278391,280461,281077,283095,286045,290481,296410,304288,311777,317127,320023,321301,325435,324087,322691,318582,319692,324513,329070,333939,334606,334884,333959,333390,335351,339802,335951,329637,321487,326211,330989,336627,336140,334807,331564,330053,332913,338486,345427,348526,351028,355870,362188,367431,369342,369901,372230,374750,383585,393012,401668,405380,408279,413743,421699,428425,437597,444322,450752,451877,453211
77014,110233,110212,110070,110298,110583,111171,111432,111967,112504,113047,113746,114393,114673,114642,114122,113994,113895,113951,114079,113805,113837,113850,114150,114211,114266,114387,115035,115880,116906,117834,118558,118976,119172,119406,119576,119876,120152,120586,120927,121100,120986,120760,120802,121107,121492,121921,122194,122206,122239,123090,125149,126820,128402,128920,130022,130575,131368,131702,132129,132986,133875,134635,134801,134629,134309,133966,133927,133821,133655,133612,133917,133466,132998,132179,132217,132156,132436,132883,133173,133304,133355,133398,133445,133729,133926,133770,133292,133454,134051,134287,133970,133756,134216,135212,136002,136802,136444,135925,134925,134326,133230,132118,131260,130105,128816,127553,126413,124793,123653,123315,123611,123366,123149,122861,123298,124023,124680,124345,123875,123557,123380,122927,122711,122517,122638,122397,121504,119647,117805,116313,115401,114784,114023,113401,112090,111087,110097,109693,109371,109506,109368,109385,108615,108131,108125,108335,108898,109097,109199,108963,108721,109151,109574,109895,109947,110011,110692,111780,113754,115925,118131,119796,121435,122860,124249,125572,126573,127769,128947,130425,131494,132589,133564,134892,136206,137571,138577,139155,139910,140890,142269,143249,144456,145634,146648,147476,147760,147981,148612,149384,150257,150638,151558,152299,152891,153038,153572,154446,155263,155331,155033,154936,156068,157377,157924,158288,158568,159292,159669,160189,160397,160296,160096,160235,160838,161492,162101,162632,163094,164097,165087,166275,167397,168852,170033,171284,172319,173373,174267,174999,175368,175381,175462,176022,176775,177400,177620,178347,179404,180412,180379,180543,181492,183071,184167,184787,185464,186514,188686,190995,193653,195847,197925,200639,202169,204007,205961,210421,215762,221665,226269,230337,233286,236653,239989,243369,247725,252261,257152,260901,263562,264970
76120,110411,110408,110370,110334,110217,110102,109994,110068,110116,110492,110760,111082,110852,110703,109920,109533,109253,109881,110175,110554,110534,110799,110991,111421,111806,112330,113071,113837,114488,115039,115687,116133,116464,116633,117126,117696,118395,118762,119087,119310,119442,119403,119697,120525,121775,122642,122805,122457,122439,123187,125191,127015,128181,128564,128809,129788,130831,131634,131761,131960,133061,134031,134685,135109,135395,135324,135227,135347,135703,135344,135140,134957,135235,135807,136328,136881,137855,139079,139738,140010,140133,141033,141914,142626,142440,141883,141361,141480,142042,142457,143453,143965,144831,145195,145192,145325,143973,142726,140803,139716,138508,137768,137112,136603,135650,134511,133788,133152,132946,132760,132995,133290,133604,133539,133462,132996,132803,132977,133334,133609,133388,133190,132924,132919,132995,132882,132411,131977,131640,131039,130369,129652,129421,128565,128481,127839,127708,126875,126737,126586,126610,126541,126325,126067,125754,125780,125638,125637,126129,127093,128156,128401,128291,128194,128390,128546,128689,129281,130429,131500,132140,132620,133272,134020,134686,135493,136306,137085,137794,138561,139435,139913,140307,140569,140929,141465,141724,142487,143399,144587,145842,147157,148699,149972,151066,152287,153398,154412,155022,155669,156764,158262,160073,161644,162955,164310,165743,167057,168162,169086,170336,171481,172938,174705,176295,177972,178877,180213,181205,182616,183947,184985,186152,187528,189381,190766,192164,193632,195338,196896,197810,199120,199817,200618,201642,203065,204959,206799,208586,209708,210012,210411,211027,211382,211768,212587,214131,215407,215978,216357,216784,217849,218951,219571,219645,220245,221287,223802,225937,228634,230734,233001,234816,236984,240283,245939,252771,259369,265140,270146,274811,279240,283523,288749,294509,300916,307152,314700,322814,329204,331508,330149
78109,110788,110829,110974,111164,110354,109255,108131,108028,108068,108043,107990,107948,107837,107543,107121,106795,106571,106502,106447,106438,106308,106152,106064,106100,106225,106410,106709,107155,107580,107945,108373,108822,109320,109713,110149,110484,110585,110583,110490,110645,110909,111325,111622,111882,112093,112233,112161,112229,113019,114540,115744,116931,117597,118622,119397,119951,120942,121588,122626,123095,123647,124215,124839,125410,125896,126198,126343,126467,126647,127151,127582,128027,128426,128719,129030,129207,129595,130147,130837,131536,132479,133600,134676,135699,135926,135997,135922,136319,137215,138356,139611,140488,141171,141739,142352,142793,142586,142132,141544,141525,141595,141532,141245,140260,139069,137952,137149,136439,135818,135222,134840,134105,133574,132843,132255,131455,130931,130679,130739,130569,130541,130568,131053,131422,131654,131555,131571,131822,131838,131149,129984,128939,128382,127882,127718,127162,126610,125410,124616,123777,123493,123114,123235,122864,122712,122773,123639,124446,125154,125628,125943,126169,126115,126328,126518,126869,127319,127643,127719,127797,128000,128827,129777,131020,132106,133019,133498,134013,134726,135689,136477,137349,138287,139201,139798,139948,140157,140491,141321,142429,143413,144687,145571,146519,146948,147843,148812,150118,151010,151843,152326,153180,154353,155127,155992,157022,158224,158927,158805,158935,159156,159605,160348,161471,163075,164412,165149,165313,165354,165862,166656,167634,168501,169518,170409,170832,170877,171123,172119,173241,174392,175231,175977,176582,176892,177652,178266,179746,180793,182347,182918,183588,183880,184293,184720,185169,185923,186500,187141,187297,187742,187795,188412,188427,188792,189043,190067,191254,193150,195378,197528,199356,201147,203445,205716,208626,212320,217558,222418,227482,230751,234647,238232,242975,247485,251622,256542,261730,266547,269968,271627,272495
77417,110954,110829,110623,110720,110463,108667,106771,106423,106872,108279,108191,109862,109110,109330,110433,113040,115234,115933,116968,117444,118462,117995,117392,116026,115765,114567,112951,111344,111405,111430,111014,111153,111768,112698,113458,114305,116085,118364,120484,122878,125235,128791,130862,132706,132418,132101,130233,131346,132346,134811,137514,136612,136866,134976,136195,132402,128259,126636,128892,130445,126840,122439,118650,117951,117545,118274,119082,121106,121178,122099,121668,122452,124090,125769,126089,126708,127510,129603,130179,133967,137103,140210,139531,140685,141608,143849,148505,154701,158310,158774,157650,157438,155212,150598,148733,147941,148061,144796,139795,134819,130897,128605,126792,124191,123900,123565,124902,124235,124890,125218,125437,124906,124486,124992,127007,129270,131654,134445,136986,138266,137866,137885,138657,139658,138984,138610,137968,138777,139026,141013,143148,145581,144316,143325,141791,143341,144301,144779,144640,145965,146171,143624,138421,135931,137443,139027,138092,136150,133655,132703,132358,135184,138096,138810,137686,135641,134678,134756,135211,136188,135635,136981,138525,139062,141441,144359,147752,146594,146723,147590,149896,147587,146577,143849,143184,142470,144049,145431,146410,149078,153635,155812,156033,156301,153699,149780,145428,146003,148097,150085,149995,148103,144863,143787,143030,144399,147419,151386,154484,152573,150562,147135,147110,147539,148393,148973,149549,150195,151127,152979,154161,153998,152489,150329,148748,146794,147135,147367,147338,147336,148134,150758,152963,155559,158111,159602,159889,159495,160504,162618,165583,169119,171014,172785,173209,173765,172712,173078,174246,176145,177004,178235,178852,178674,177908,177746,177317,176544,174479,173910,174143,176929,178248,179696,182348,185313,189759,194002,201618,208996,215326,219310,222601,226012,230046,238375,247240,254789,259661,262034,261370,256775
77082,111104,111116,110867,110899,110990,111389,111585,111999,112597,113249,113974,114729,114908,114938,114392,114226,114227,114409,114777,114723,114974,115330,115897,116204,116443,116634,117361,118146,118881,119519,120082,120679,121162,121563,121966,122330,122710,123073,123578,124179,124843,125358,125760,126095,126170,126513,126888,127402,127796,128861,130790,132213,133545,133647,134703,135330,136272,136868,137426,138118,138650,139137,139242,139326,139112,139204,139039,138844,138412,138000,137885,137632,137324,136832,136909,137160,137702,138022,138418,138711,139137,139999,140679,141642,141751,141541,140682,140461,140723,141608,142199,142693,142938,143075,143249,143293,142861,142238,141570,141260,140588,139906,139211,138582,137618,136913,136042,134918,133709,133076,132856,132825,133071,133496,134028,134675,135132,135049,134647,134596,134479,134513,134580,134968,135130,134753,133968,132487,131316,130213,129896,129667,129336,128747,127863,127365,126872,126576,126323,126018,125671,125151,124015,123000,122709,123023,123578,123570,123843,123882,124150,124028,124166,124121,124769,125191,126101,126980,128546,130300,131742,132652,133490,134615,135728,136763,137754,138781,139961,141272,142383,143560,144697,146125,147581,149202,150869,152194,153442,154630,156189,157717,159624,160877,162036,162783,163183,163595,163954,164808,165351,166051,167249,168380,168967,169034,169423,170275,171256,172061,172633,173217,174386,175767,176587,177151,177663,178446,178826,179294,179441,179808,180057,180668,181364,181883,182366,182475,182734,183463,184536,185697,186552,187680,188667,189656,190347,190985,191987,192741,193076,192741,192700,192953,193124,193441,193490,194210,194415,194691,194129,194113,194861,196072,196745,196871,197176,198045,200107,202301,204555,206381,208156,210592,211734,213340,215495,220429,226029,231777,235789,239170,241470,244442,247551,250794,255221,259707,264272,267699,270208,272029
77064,111373,111301,111011,110891,110809,110967,111003,111111,111333,111596,112172,112775,112909,112862,112394,112333,112379,112591,112778,112631,112809,112998,113398,113565,113801,113940,114521,115172,115875,116450,117149,117983,118711,119213,119443,119472,119612,119753,120030,120077,120033,119983,120020,120175,120197,120361,120519,120798,121144,122105,123729,124912,126189,126419,127124,127195,127608,127887,128305,128834,129319,129854,130179,130539,130558,130843,130962,130915,130781,130479,130706,130681,130957,130760,131030,131147,131561,131740,132056,132362,132743,133360,133944,134646,134812,134499,133841,133719,134377,135370,135901,136284,136238,136412,136271,136441,135849,135437,135027,135170,135038,134760,134635,134365,133986,133481,132698,131736,130901,130871,130941,131216,131326,131772,132050,132194,132136,131794,131740,131795,131672,131646,131881,132357,132668,132333,131542,130123,128969,127940,127522,127165,126940,126522,125807,125281,124825,124572,124567,124894,124917,124790,123672,123066,122951,123204,123749,123847,124255,124327,124780,125110,125394,125239,125392,125607,126408,127408,129082,130762,132325,133423,134516,136196,137837,139613,140752,141772,142884,143953,144794,145395,145967,146966,148034,149441,150747,151993,153196,154615,156034,157396,159159,160802,162288,163221,163701,163962,164115,164692,165316,165946,166971,167767,168215,168136,168493,169128,169834,170825,171773,172666,173522,174563,174981,175226,175438,176014,176317,176637,176724,176501,176437,176757,177511,177970,178473,178859,179295,180160,181118,182165,182961,183965,185004,186019,186990,187811,188818,189705,190025,189885,189845,190428,190963,191335,191385,192197,193103,193849,193458,193560,194886,196849,198125,198517,198957,199785,201804,203959,206440,208599,210783,214001,215621,217809,219896,224782,230338,236222,241058,245229,248499,251962,255362,258916,263530,268767,273979,277908,280539,281758
75137,112114,112226,112351,112487,112660,112837,112910,112956,113185,113559,114011,114456,114754,114244,113875,113633,113921,113697,113495,113765,114063,114577,114712,114912,114839,114951,115041,115366,115743,116334,116977,117609,118143,118579,118967,119398,119690,119830,120163,120287,120366,120122,119860,119842,120024,120309,120580,120778,122026,124145,126824,128851,129891,130394,130641,130956,131113,131346,131919,132028,132642,132139,132187,132230,132628,133255,133157,133067,132957,132906,133273,133062,132476,132345,132360,133277,134206,134772,134258,133632,133622,134649,134750,134948,134109,133587,132892,132953,133418,134032,135112,136039,136813,136545,136314,136416,135732,134466,132802,131680,130861,129626,128878,127459,126190,124933,123815,123012,122451,122772,123298,123592,123470,123072,123052,122902,123150,123109,123623,123524,123202,122871,122439,122409,122185,122339,122169,121664,120655,120044,119263,119357,118873,118478,117666,116872,116105,115214,114892,114490,114346,113926,113658,112943,112123,111921,111932,112083,112205,112540,113059,113087,113111,112997,113366,113763,114075,113805,113860,114382,115453,116499,117442,118355,119526,120919,122266,123278,123031,122903,122397,123255,124498,126421,126311,126156,126048,127641,129525,131151,130698,129638,128770,130455,132651,134966,137391,138782,140017,140829,142239,143386,142581,141755,140883,142077,143696,146036,148703,150001,150945,151722,153569,155338,156809,158333,159777,161314,162527,163381,164195,164319,164810,165465,166830,168659,171633,174980,177958,179646,180990,182305,183888,186366,187532,188247,188237,189352,192025,194701,197104,197563,197347,197279,197793,199404,201039,201120,200582,199913,202312,204600,206876,207017,206771,206604,206875,208635,210940,213785,215581,217545,220429,223836,227093,229757,232884,237063,241568,248012,254253,259420,262597,265621,270622,277624,284613,292886,299482,305637,307912,308154
77302,112130,111978,112062,111856,111917,111684,111749,111783,112012,112429,112974,113162,112915,112686,112749,113065,113292,113526,113900,114117,114319,114314,114014,113939,114060,114360,114513,114334,114169,114226,114886,115987,116892,117324,117689,117972,118406,118549,118559,118737,119207,119602,119346,118513,118064,118056,118148,118084,118100,118515,119337,120467,121555,122374,123181,124437,125833,127208,128274,129929,131143,132087,132447,132929,133582,134034,134353,134253,134014,133666,133145,132611,132082,132104,131916,132471,132747,133724,134283,134996,135605,136108,136782,137757,138775,139620,139935,140277,140602,140811,140858,140833,141020,141175,141655,141945,142062,142865,143735,144633,145068,145264,145165,144144,143429,143887,143936,143995,143117,143136,142721,142637,142731,143157,143139,142771,141773,140782,140483,140921,142095,142381,142698,141925,142212,141943,141905,141404,140845,140744,140243,139725,139233,138260,137342,135807,134414,133605,133611,134074,135018,135557,135500,135390,135552,136508,137099,138279,138949,139270,139555,140373,140920,141008,141310,142055,143160,144111,145380,146338,147113,148217,149123,149376,149123,149261,149937,151332,152752,154214,155537,156327,157486,157827,158771,160222,162471,164704,166825,168398,169799,171189,172618,174390,175632,177163,178507,179047,179703,180014,181268,182262,183282,184060,184931,186268,187562,188206,188106,187102,186708,186446,187189,188143,188855,188977,188702,188797,189124,189831,190978,192198,193010,193493,194108,193940,193359,193009,194585,196690,199127,200549,201933,203351,204860,206007,205922,205469,205123,206401,207601,209177,209848,210401,210475,210995,211284,211490,209955,209799,209718,211401,211368,211732,211930,213275,214610,216529,218814,221219,222742,223777,225224,227473,230772,234688,240116,245972,252195,257942,263837,269223,273558,277260,280881,285714,290390,296032,301714,307128,310992,311983
75057,112149,112480,112579,112917,113151,113037,112816,112660,112872,113262,113384,113623,113800,113958,114147,114243,114634,114952,115334,115567,116119,116652,117303,117473,117618,117865,117943,118033,117530,117999,118383,118987,118974,119057,119357,119720,120114,120292,120190,120371,120874,121206,121255,121318,121956,122361,122824,122971,123590,124077,125351,125723,125894,125649,125867,126092,126188,126338,126310,126117,125708,125625,125724,126616,127662,128554,128967,128983,129081,129506,130063,130654,130780,131006,130935,131049,131319,131852,132235,132768,133696,134580,134900,135134,135115,135167,134938,134789,134543,134635,135388,136226,136902,136791,137297,137311,137524,137203,136876,136666,136391,136436,136495,136677,135984,135085,133658,132818,132993,133302,133967,134056,134514,134227,133864,132650,131889,131357,132782,133856,133816,132992,132979,133873,134429,134411,133984,132788,131565,130541,129754,129165,128584,128488,128595,128412,128474,128042,127959,126541,125140,123236,122351,121790,122228,123524,124646,125575,125912,126450,126593,126518,126472,126802,127871,129120,129583,129953,130459,131921,133420,134811,136399,136426,136123,135797,136664,137672,138561,139611,140647,141526,142175,142638,143134,144354,144548,145048,145147,146595,147331,148292,149912,151889,153873,155790,157929,159347,160128,161025,162195,163572,165277,167198,168968,170655,172282,174176,176072,177253,179076,180721,183131,185086,186489,188157,189581,191214,192221,193136,,189998,191009,,199721,202044,203347,204679,204957,206023,207134,209012,208963,210028,211373,213435,214667,215531,216548,216536,215896,215529,215649,215703,216075,217758,220106,221386,221756,221408,221998,222934,224332,225398,226151,227442,229082,231006,232862,235087,237031,239324,242064,246024,250144,254084,258397,263520,269924,276384,282087,286147,290587,294474,301353,307724,314652,320429,325983,330477,331571,330694
77051,112473,113372,113204,112577,110743,110608,112188,112751,112064,110225,108779,104286,100299,97588,97932,97428,98336,98822,99156,98213,97576,98329,98881,99964,99543,98798,98415,100005,101859,102651,103714,104932,103643,101031,99827,100328,101597,100531,100393,98747,97988,97265,96596,96645,96543,96814,96651,97934,99135,100963,103347,105746,107928,107138,106615,106234,107453,108544,109004,110139,111152,111998,111575,111740,111526,111305,110942,111405,112358,113663,115636,118403,120152,118533,116214,113814,114161,113762,114571,113741,115391,115773,118129,118428,119209,119465,119674,120524,121297,122258,123173,123786,123938,123596,123933,124130,123387,121937,121110,120660,119879,119782,119466,118734,117447,114907,111685,108662,107864,107948,107020,105384,104188,104604,105196,104969,102891,103221,105175,107523,106725,106733,105939,108187,107864,108038,104673,101713,99517,98366,97634,96681,94241,92188,89301,87102,85529,83769,83029,80753,80257,80036,81680,82389,83209,82827,82978,83270,84238,85219,85578,85385,84762,83889,82107,81359,81980,83363,84524,84450,84675,84537,85487,86686,87238,87304,86480,86283,86490,87805,88578,89606,89644,90450,90133,91189,91765,93103,92432,91401,91474,92980,94769,95182,95332,95483,96162,97165,97302,97392,96687,97261,97947,98680,98977,98759,98545,98749,99574,100038,99793,99479,100732,101333,100674,98971,99355,100948,102965,104078,104553,105109,105978,106126,106417,107031,108075,108714,108713,109094,110288,111875,114372,116091,117533,117872,118531,120180,122791,125022,126724,127586,128284,128813,129474,131123,132493,134287,133744,132736,131192,131865,133555,136173,138055,139535,139928,140540,142282,144304,147237,148919,150723,151400,151426,151905,153428,156157,158707,160588,162186,163791,166180,168594,170950,172844,175851,179041,181692,182979,183616,185030
