RegionName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022
77461,129035,128758,129330,130116,130064,128527,127246,126649,126371,126057,126444,127694,127706,127208,126615,126866,127205,127618,127657,128264,128939,129738,130129,130037,130331,130306,130814,131698,132963,133553,133263,133389,133510,134686,135237,136490,137209,137756,138396,139188,140391,141319,141731,142600,143966,143537,141935,140109,139496,140221,141461,143346,145290,145975,146762,146846,146997,148309,150270,152518,153189,153616,154535,155265,156361,157044,158495,159986,160530,160775,159900,159379,159168,159297,159843,160735,161439,162106,162615,164065,165787,166581,166825,167812,169201,170750,171103,169282,166998,164773,165119,164993,165312,165039,165182,164805,164021,163285,161722,160799,160407,161398,162116,162530,162000,162137,161783,161211,160047,159967,160588,161007,161081,160979,161974,162283,160934,160120,159664,161166,161371,161718,161952,162775,163021,163577,163671,163431,162459,160758,159839,159460,159915,159729,158908,158145,157818,158019,158416,157329,156131,155576,156880,157808,158330,158430,159082,159174,159445,159559,160247,161592,162577,162897,162828,163032,163170,163054,163804,166204,168106,169731,170062,171174,172712,173675,175116,174918,176427,177499,178076,175841,172453,170514,170078,171001,173052,174649,175665,175942,177269,179112,181583,185915,188848,190407,188419,185520,183759,184195,185920,186811,184740,182803,181884,182467,183745,184262,185852,187348,188864,189472,190566,192550,194861,196715,196961,196971,197530,198950,200478,201977,202123,201572,200066,200283,201524,201894,202718,203565,206123,207458,208869,210266,211931,213037,213015,213241,214587,215953,216659,216223,216240,217113,218937,220892,223042,224151,225468,225220,226130,226498,226911,227415,227992,229387,229460,229614,230048,231510,233824,236988,239249,242127,245174,249031,252542,256495,261668,267606,272979,277658,280781,282699,285352,291026,297461,304518,310918,315236,316118,313874
77058,136718,136728,136240,135974,135543,135760,135442,135359,135356,135723,136419,137175,137557,137520,136988,136702,136667,136673,136816,136747,136946,137154,137494,137269,137011,136656,137014,137544,137991,138355,138414,138604,138467,138715,138724,139318,139709,140184,140277,140187,139978,139825,139576,139517,139497,140199,141055,141845,142344,143854,146419,148641,150355,150350,151526,152265,153414,153966,154346,155290,156171,156848,157252,157385,157610,158622,159388,159876,159499,159193,159805,159887,160289,159926,160569,161067,161737,161434,161043,161029,161737,162652,162908,163331,163228,163314,162760,163230,164044,165689,166443,167213,167622,168624,169498,170589,170171,169668,168917,169711,170202,170469,170224,169711,169250,168443,167448,166150,165239,165514,166183,167197,168056,169261,170365,170567,169999,168933,168682,168589,168297,168259,168698,169657,169947,169477,168469,167171,166363,165539,165147,164503,163823,162932,161819,160855,160230,160215,160404,160699,160419,160121,158811,158003,157794,158387,159108,159160,159155,159324,159991,161152,161700,161845,162089,162479,163496,164239,165559,166400,167080,167191,167971,169172,170479,171726,172473,173202,174015,174975,175742,175978,176148,176955,178176,179749,181196,182271,183148,184101,185712,187123,189126,190698,192459,193458,193874,194074,194068,194880,195711,196657,197886,199092,199792,199536,199841,200443,201642,202036,202824,203419,205046,206405,207159,207480,208220,209407,210932,212255,213381,214341,215360,216525,217640,218892,220299,221838,222933,224635,225905,227260,228142,229473,231178,232664,234113,235255,236618,237332,237621,237375,237559,237685,237621,236982,236384,236689,237985,238788,238348,237799,238536,240193,241279,241966,242644,243798,246232,248817,251362,253437,255321,257530,258183,259380,261720,266385,271698,276441,279900,282526,284577,287182,289783,293465,298154,303084,306701,309388,311136,312218
77531,80646,80840,80541,80325,79842,79593,79426,79537,79767,79793,79888,80162,80927,81478,81520,81285,81554,82291,82887,82980,82627,82342,81938,81856,81723,81861,82129,82585,82867,83111,83307,83753,84062,84756,85321,85951,86171,86388,86637,86917,87529,88370,89226,89632,90013,90347,90643,90863,91108,91676,91944,92163,92372,92626,92950,93088,93306,93423,93615,93837,94165,94432,95000,95547,96110,96422,96842,97186,97360,97441,97471,97609,97253,97724,98749,100223,100768,100904,100775,100835,101148,102003,103365,104556,105773,106399,106817,107066,107873,108819,109865,110347,110606,110121,109617,109497,109456,111818,113979,115214,114936,114702,115621,113743,112286,111362,112047,112170,112203,111772,110772,109659,109848,110392,110281,109450,108612,108466,109064,110083,110723,111018,112806,114466,116051,115129,114363,113325,112823,112069,111432,110985,110820,110674,110699,110335,109115,108158,107431,107387,106534,105499,104552,104210,103976,104046,104095,104877,105458,105542,105491,105638,106016,106930,107566,107974,107758,107449,107821,108746,109500,110711,111510,113018,113732,114494,115298,116479,116885,116989,117015,117199,117422,117673,118773,118248,117977,117251,117601,117786,118440,119681,121265,123365,125510,127556,128538,129595,130119,130607,131260,131866,132530,133239,133406,133739,134265,135597,137614,139376,139884,140054,139893,140673,141832,143169,144893,146174,147344,148791,149612,150203,151673,153234,155137,155383,155244,154602,154048,154362,155837,157777,159596,161909,162378,162756,161844,162692,163620,164573,164439,164408,164589,164686,164286,162994,163098,162447,162609,162712,163604,164735,164890,164679,164471,165715,166877,168746,170242,172004,173701,175057,176562,177435,178544,180235,182114,183830,185657,188048,190705,193970,196633,199691,202699,206427,208499,209558,209705,209849,210126,210740
78015,271329,271413,271764,272863,271569,270582,268565,269364,269866,270508,270809,270932,271466,272486,272888,272247,270860,269889,269387,269536,269123,269575,269557,270478,270864,271140,272138,273555,275115,276088,276710,276927,276537,275652,275554,275150,275528,275136,274851,274089,273943,273825,273839,273778,273371,272612,271357,271951,274170,278539,281607,285847,288316,291924,293069,294758,297656,301042,304574,306834,308189,309107,310630,312557,315509,318159,321375,323297,324690,326438,327733,328110,328353,329412,331678,334229,337782,341197,344794,348606,352288,356514,359500,362194,363593,363953,364065,363851,365920,367751,369804,370900,372724,374502,376284,378172,378160,377569,376205,376338,376921,377884,379388,379021,378565,377234,377522,376622,376117,374367,373590,372321,371297,368871,366420,362960,360927,358662,357858,356521,356800,356957,357480,356968,356730,355226,353866,353883,354459,354501,352345,350707,349706,349006,349268,349037,348968,347879,347512,346826,346188,345738,346241,346749,347407,348321,350137,351405,352758,353587,354262,354560,353875,353876,354477,356355,359332,362025,363922,364507,364618,365975,367308,369357,371315,372829,373529,373925,375449,378018,380765,382736,384476,385506,386152,385208,384972,385142,386762,388300,390096,393033,395035,396593,396422,397601,399213,402009,402398,402923,402026,403218,404220,404774,405529,407373,409769,410847,410060,409463,409909,410496,411560,413414,416306,419665,421283,422005,421670,422125,422830,423963,424435,425092,425781,426001,425798,426017,427842,429452,430360,430746,431314,432227,432344,433088,433445,435405,436357,437735,437860,438528,439070,439506,440081,440683,442221,443913,445760,446090,445988,445214,445830,446714,448073,449575,451691,454464,457739,461746,464843,467614,470158,474280,479582,486664,496425,509177,521979,534126,543257,552209,561100,572408,583892,594012,605970,620410,636041,647159,652858,656256
77488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96794,96592,96771,96648,96610,96224,96148,94668,93129,91458,91205,91135,91180,91249,91522,91632,91720,91159,90648,90193,90086,89750,89383,89012,88985,88996,89251,89461,89621,89240,88913,88643,88688,88721,88822,89175,89607,89939,90222,90425,90614,90625,90641,90794,91038,91303,91588,91860,92182,92460,92858,93246,93719,94319,94986,95794,96398,96901,97205,97538,98005,98561,99217,99794,100422,101212,102003,102730,103296,103995,104636,105158,105629,106120,106614,107173,107810,108599,108870,109105,109231,109904,110454,110965,111271,111667,112030,112468,112782,113358,113980,114923,115607,116279,116682,117258,117695,118120,118541,119057,119360,119695,120043,120868,121483,121989,122418,122897,123412,123828,124232,124530,124648,124925,125280,125783,126070,126474,126890,127512,127956,128574,129132,129759,130170,131216,132229,133083,133151,132894,132945,133033,133425,133724,134099,134359,134918,135565,136615,137439,139624,142138,145181,147147,149071,150708,152427,154077,155403,156214,157082,160630,164292,168136,169280,170527,171170,173579,175876,178303
75001,212878,213168,212996,212798,212815,212752,212979,213233,214140,214326,214722,215211,215703,214623,214613,215050,216189,215640,215362,215668,215305,215074,213959,213887,213111,213135,213225,214043,214584,214465,214268,214564,215805,216431,216788,216967,217195,217281,216859,216781,216454,216443,215974,216299,216633,217465,217646,217555,219000,222115,226526,229314,230637,231261,232602,233472,233644,233627,234654,234879,235850,235198,236207,237146,239400,241564,242716,243841,245465,246679,247715,248715,249369,251357,252945,255838,258428,260614,261139,260612,259746,260851,261030,261248,260008,259078,257864,258026,258742,259665,260507,262078,264135,264977,265254,266166,264851,262116,258777,257913,258400,258647,259902,259825,258939,256628,252833,250423,248389,250065,251293,253241,254180,254989,255048,255163,255681,256421,258204,258565,258172,257079,256474,256490,256440,256842,256211,254756,252134,250643,248796,248736,249061,249489,249206,248026,247057,246210,246154,246268,247112,247440,247637,246561,245694,246572,248205,249311,249419,249638,251463,253333,255164,256389,258078,259416,260668,261327,262272,263891,265292,266771,267763,268655,270209,272526,275077,276955,278540,280630,282211,282991,283640,285175,286342,286645,287370,288191,290677,292396,294715,296586,299373,302189,304268,305658,306854,306285,306561,307651,311166,314384,315815,316718,317319,319462,321944,325132,327894,329253,329851,331121,334103,337125,339564,341698,343329,345673,348258,350013,350375,348716,348103,348051,349666,352154,355598,358912,360276,360143,359244,358441,358387,360117,361844,362956,362584,362654,363302,363718,363991,363159,362070,361193,360834,361839,362722,361416,359957,358198,359913,360714,362272,362424,363158,364246,365722,368694,371627,376151,379035,382579,384869,388152,391050,395402,399047,404747,409458,418621,426292,433089,436216,439184,445071,454780,465302,479696,491165,502472,506141,508132
77059,210521,210288,209773,209375,208949,209164,209164,209912,210723,211494,212202,212622,212545,212170,210892,210012,209451,209252,209023,207986,207870,208162,208770,208804,208566,208435,209046,209937,210335,210597,210696,211301,211953,212469,212925,212911,213043,213080,213442,213630,213921,213915,213710,213701,213804,214417,214745,215068,215611,217626,,224006,226789,227448,229780,230874,232226,232713,233507,234977,236456,237676,238613,239671,240186,241011,241531,242349,242967,243558,244798,245819,246713,246679,246681,246709,247369,248392,249921,251203,252484,253514,254133,254319,253822,253216,252671,252947,253719,255073,255652,256225,256361,256787,257379,258060,257207,256122,254908,255366,255414,255506,255864,256287,256255,255445,253500,251480,250288,250784,251686,252695,254224,255905,257691,258163,257952,256862,256777,257288,257141,257203,257725,258976,259662,258890,257436,255232,253666,252585,252015,251457,250562,249627,248372,247634,246941,246696,246919,247413,247620,247626,246085,245252,244853,245611,246488,246391,246388,246323,246925,248061,248353,248544,248878,249707,251462,253732,257494,260542,262788,263729,264952,265619,266258,267259,268972,270925,273147,275135,276151,276916,277865,279875,281216,282865,284192,286026,288051,290429,292061,293156,294758,296429,298006,298756,299103,299077,299722,301089,302435,303021,304834,306514,307371,306859,306997,307905,308929,309652,310268,310475,311498,312727,313495,313786,314035,314845,315624,316140,315790,316129,316885,318460,319073,319561,320297,321197,321978,323351,324476,326200,327647,329297,330433,331084,332030,332768,334076,334951,335195,334712,334732,334932,335292,335017,334656,335270,335670,336056,334952,334967,335961,337752,338943,339618,340193,341150,344153,347367,350837,353554,356017,359674,361481,364486,368180,375872,384233,392737,398661,403432,406396,409951,413455,417642,423992,431330,438377,442813,444840,445117
75057,112149,112480,112579,112917,113151,113037,112816,112660,112872,113262,113384,113623,113800,113958,114147,114243,114634,114952,115334,115567,116119,116652,117303,117473,117618,117865,117943,118033,117530,117999,118383,118987,118974,119057,119357,119720,120114,120292,120190,120371,120874,121206,121255,121318,121956,122361,122824,122971,123590,124077,125351,125723,125894,125649,125867,126092,126188,126338,126310,126117,125708,125625,125724,126616,127662,128554,128967,128983,129081,129506,130063,130654,130780,131006,130935,131049,131319,131852,132235,132768,133696,134580,134900,135134,135115,135167,134938,134789,134543,134635,135388,136226,136902,136791,137297,137311,137524,137203,136876,136666,136391,136436,136495,136677,135984,135085,133658,132818,132993,133302,133967,134056,134514,134227,133864,132650,131889,131357,132782,133856,133816,132992,132979,133873,134429,134411,133984,132788,131565,130541,129754,129165,128584,128488,128595,128412,128474,128042,127959,126541,125140,123236,122351,121790,122228,123524,124646,125575,125912,126450,126593,126518,126472,126802,127871,129120,129583,129953,130459,131921,133420,134811,136399,136426,136123,135797,136664,137672,138561,139611,140647,141526,142175,142638,143134,144354,144548,145048,145147,146595,147331,148292,149912,151889,153873,155790,157929,159347,160128,161025,162195,163572,165277,167198,168968,170655,172282,174176,176072,177253,179076,180721,183131,185086,186489,188157,189581,191214,192221,193136,,189998,191009,,199721,202044,203347,204679,204957,206023,207134,209012,208963,210028,211373,213435,214667,215531,216548,216536,215896,215529,215649,215703,216075,217758,220106,221386,221756,221408,221998,222934,224332,225398,226151,227442,229082,231006,232862,235087,237031,239324,242064,246024,250144,254084,258397,263520,269924,276384,282087,286147,290587,294474,301353,307724,314652,320429,325983,330477,331571,330694
76207,164640,165312,165608,165741,164967,163792,163041,163354,163900,164450,164366,164377,164501,164606,164845,165026,165393,165658,165808,165454,165021,164532,164547,164637,165056,165583,165783,166290,166104,167019,167528,168473,168471,168479,168556,169133,169716,170374,170742,171276,171848,172429,172386,172449,172680,172575,171949,171123,171341,171990,172908,173214,173987,174687,175515,175653,175733,175974,176465,176775,177145,177229,177210,177548,178098,178705,178710,178891,179114,179616,180104,180416,180263,180020,180294,180761,181264,181647,182482,183757,185151,186085,186366,186761,186953,186947,186550,186772,187557,188366,188781,188792,188849,188736,188966,188874,188582,187815,187043,186465,185854,185136,184493,183527,182705,182065,181751,181340,181018,180682,180657,180269,179711,178813,178413,178466,178809,178914,,181806,182416,181720,181191,181255,181076,180531,179838,178605,177271,176107,174816,173687,172667,172457,172226,171958,171711,171615,171994,171727,171358,170507,170197,170131,170465,171016,171608,172259,173217,173943,174290,174536,174728,175112,175558,176406,177409,178317,179373,180319,181251,182086,183398,184440,185417,186249,187223,188061,189086,190712,192351,193489,194117,194857,195489,196192,196059,196164,196531,197872,199746,201578,203784,205674,207612,209238,211099,212462,213914,215366,216794,218426,219957,221811,223467,225252,226954,228652,229905,230405,230791,231698,233166,234743,236125,238089,240354,242432,243784,244773,244699,245399,246719,248768,250150,250855,251508,252109,252684,253649,255220,256439,257103,257736,258931,260319,261465,262329,263235,263339,262804,262561,262628,263058,262853,262888,263261,263590,263882,263240,263081,263196,263999,264594,264720,265331,266233,268131,270329,273236,275877,278754,281267,285597,290118,295877,301732,309350,318711,328012,336137,342528,349000,355857,364308,372750,380921,388851,396087,401671,402345,400503
75209,383630,384551,383185,383714,381857,384165,384530,387146,388128,388099,388740,389665,393236,393064,392426,389952,389001,387666,387045,389075,389866,391286,390986,391882,393064,393669,393277,392711,392496,393960,394358,394964,396578,397570,398785,399615,401284,403299,404327,405060,404775,404013,401907,400264,399241,399588,400241,400312,404312,410968,417482,419877,418940,419104,420163,421939,423107,423309,424402,424143,427128,427195,429644,431022,433742,436817,437371,438753,439833,440966,443037,443739,445256,447710,449511,453702,457321,461274,462360,463829,465819,470548,472828,475969,475699,475079,473788,475320,478376,481292,482769,482848,482462,482139,483385,486158,484542,481300,477832,478011,479958,481357,484649,485273,484599,481267,473198,467122,459300,459859,458965,462246,463097,463636,462645,459711,458858,457132,459512,458950,457972,455580,454374,454251,453349,453382,453326,452221,448235,444928,442326,442915,441678,441061,438874,437576,436571,435524,435603,433555,432069,429920,429641,428297,426064,426427,428537,431788,433569,435450,438832,440409,442187,444253,449057,453428,455671,456860,458551,463541,469497,475342,479684,481307,484437,488484,495099,500159,501991,503856,504747,508185,511308,515655,513490,512385,512687,518499,524447,530074,534958,539379,543587,549961,556393,562468,569551,572029,575406,578788,585572,591175,594318,597197,600267,604456,609172,612981,618132,622163,626373,630297,635526,639529,643764,647580,650061,651647,653518,656090,657196,657662,660885,663705,666284,669017,677075,686257,693006,694601,694325,693862,694602,699373,699597,698862,695733,697134,702890,707227,712114,711441,709127,706994,705221,707529,711038,705668,697851,688274,692254,695870,699555,697538,694939,693669,695428,701834,709902,718523,724894,729977,736882,744142,752513,760884,767698,779190,790685,814318,835722,855043,864968,872801,881064,896590,912024,941347,968425,998071,1013749,1021432
77078,70059,70150,69933,69615,69198,69119,69280,69460,69485,69415,69796,70121,70163,69714,69059,68850,68910,69340,69643,69696,70132,70570,71138,71169,71229,71339,71536,71685,71865,71928,72470,73098,73721,73747,73500,73800,73963,74316,74385,74836,75415,75946,76109,75996,75799,75765,75911,76541,77270,78141,79287,80249,81259,81546,82332,82783,83380,83729,84096,84181,84674,85255,86175,86774,87612,87834,88183,88303,88853,88793,88617,88875,89424,89151,88537,87849,87907,87981,88506,89020,89881,90060,90662,90982,91494,91323,91160,91397,91790,91898,91582,91340,91342,91543,91596,90957,89683,88595,87714,87160,86187,85890,85358,84788,83604,82415,81141,80014,78915,78520,78642,79351,79998,80594,80875,80153,78884,78241,78860,79105,78786,77800,76719,76464,76328,77216,77080,76254,74543,72726,71358,70514,69745,68998,68107,67429,67022,65411,64106,64058,64784,65196,65073,65636,66386,66870,67776,68118,68244,67740,68510,68857,69313,69710,70943,72435,73940,74945,76097,76609,77050,76640,76063,76152,76817,78074,78314,78347,78149,78304,77774,76609,75603,75615,76481,77075,77763,77491,77513,77490,77746,78413,79009,79968,80382,80806,80702,81264,82068,83242,83507,84173,85922,87605,89219,89660,90461,90619,90959,90957,90937,91235,92076,92509,92213,92297,92455,93207,94106,95979,97234,97738,97495,97558,98101,98267,99109,99946,101265,101546,101606,101645,102390,102771,103444,104365,105592,106983,108859,111296,113438,115000,116382,117938,118599,119578,120096,121319,121193,121310,121032,122265,124086,127045,129039,130908,131970,133729,135564,138163,140415,142223,143051,144674,145876,147202,148386,150638,153385,156982,160262,163556,165593,167866,169553,171849,174461,178076,180750,182862,184127,185598
78405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75602,74238,72746,69986,67652,66189,65160,65207,65536,67035,67879,69405,69914,70642,70289,70153,69156,69014,68588,68565,67257,66125,65034,64201,64139,64726,65818,66508,65796,64333,61796,60502,59934,60364,61424,62673,63716,64105,64488,64257,63587,62666,62611,62882,62786,62496,62580,62553,61851,60688,60737,61335,62639,63043,63822,63185,63253,61438,60764,60277,61901,62705,62512,62098,62221,63024,64444,65647,66514,66576,66606,65789,64772,64099,64583,66129,68114,69151,69010,68483,68694,68665,68671,68575,68729,69130,69530,69709,69751,70062,70809,70792,70516,69979,69484,69235,69374,70011,70208,70046,69964,70323,71382,71062,69644,67083,65377,63704,62872,62020,61820,61655,61911,62428,62664,63031,64460,67569,69931,71555,71364,71293,70479,69935,70166,70724,71456,71141,70017,69213,68441,68938,67799,66698,64601,64003,64313,65124,65754,67092,68546,70508,70816,70639,70049,72215,76400,78852,77955,74826,72872,71722,71461,72293,73846,74537,74363,73368,73345,73319,74862,75545,76285,75860,76297,78269,80676,83110,84347,84494,84366
79765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175366,175570,177543,179184,180909,180636,180218,179216,178737,178580,178671,179215,179896,180384,179820,179771,180042,180784,180990,181516,181630,181346,180408,179647,179255,179643,180345,181704,183094,184459,185764,186933,187644,187929,187860,187632,186967,186842,187586,189132,190412,191677,192641,193506,194511,195449,196753,197050,198104,199060,200544,202090,203846,205612,206982,208254,209941,211437,212491,213061,213960,215669,217490,219486,220904,222350,223998,226128,228380,230614,232474,233763,234501,234901,235447,236099,236629,237435,238124,238887,239791,240372,240240,239858,239301,239122,238680,238529,238491,238591,238851,239593,240432,241470,242620,243347,243775,243783,243506,242733,242274,242059,243217,244141,245544,246496,248056,249568,250934,251942,253173,254627,256162,258128,259358,260736,261918,263884,265787,267622,268909,269913,270621,271461,272493,273931,275265,276445,,,294618,295554,295920,294177,292324,290780,289493,288087,287268,287436,286799,284553,283199,283019,283311,284445,284586,283299,280854,278554,277206,275878,275843,276628,278413,279452,280807,281521,281661,283803,285926,288494,289813
75156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184617,184556,184817,184494,184219,183326,182546,181926,181691,181844,181774,181738,182013,182279,182442,182013,181794,181311,180889,180403,180343,180435,180431,180218,180073,179901,179772,179343,179043,178824,178727,178618,178625,178804,178898,178884,179191,179693,180120,180037,179994,179987,180106,180327,180780,181594,182178,182862,183842,184981,185975,186454,187115,187681,188188,188825,189733,190876,191850,192939,194402,195948,197639,198993,200437,201523,202553,202958,203498,204069,205134,206143,207378,208606,209705,210514,211261,212011,212722,213027,213311,213724,214345,215051,215642,216476,217334,218440,219524,,211807,,,207222,208677,211236,213053,215040,216673,218512,220648,223055,225155,227495,227519,227663,227235,228702,230293,232445,234785,236453,237648,238827,240457,242321,242254,242573,242524,244764,246158,247452,248378,250538,252923,255260,257335,259641,257692,253718,250021,246207,243519,239063,238722,238486,238726,243466,246177,252952,256686,262277,264932,266485,268305,271052,275440,282209,289308,299378,308288,316632,323685,332968,342391,349911,357628,365868,363274,354121,344732,344615,349495,352948
77098,404177,405087,400285,394708,389057,388884,389610,387649,386019,381373,381442,381665,385178,386270,385645,385386,386817,388293,387456,383288,379682,379027,381584,384191,388391,390893,393238,393708,391174,392261,390855,391146,387779,385418,384455,383263,385018,386870,389190,388822,387010,386020,386724,386617,385674,382383,381781,381502,384269,388328,392475,394855,399696,404053,409374,408987,408150,405497,405315,406361,409073,412072,414156,414427,413335,413286,415533,415973,416669,414940,417254,418134,421224,421362,422921,423160,424584,427102,430355,433585,434799,435980,436295,437510,437904,437559,436350,435943,437287,439577,441096,441884,442046,442220,441873,441358,437905,435186,433984,435674,437821,440061,442455,444420,445195,446772,446941,446746,443219,441596,439011,440278,441849,445449,449146,448976,446612,442001,441350,441136,440380,439455,440374,442588,443807,443004,441030,437669,435661,434363,435175,434989,433908,432764,431626,432577,433040,434289,435303,435673,434551,432879,429761,428756,429084,431540,434576,436218,439131,440770,444995,448742,452356,454734,458506,463455,470086,476390,485057,492927,501002,506933,513314,519692,526340,533374,539805,546072,554446,562816,566387,568126,569176,575139,580918,591160,601581,613047,621306,630050,630887,629976,629556,633347,637011,638487,638764,638059,634416,631564,628902,627912,629936,631110,630191,626079,623470,623014,622070,618503,616197,614863,617764,619616,620207,620174,620601,622054,622489,623039,622327,622003,622140,623427,625225,626064,628632,630545,633059,635408,638635,641280,641412,640482,640366,641170,641775,641539,644739,647888,650866,651096,651286,651306,651009,652969,655996,659809,655942,650745,645183,645713,648262,650490,651098,649739,647631,647712,651513,655648,661305,664920,670080,673376,673473,675354,677802,685258,691856,698730,703083,704439,705719,708330,713943,718313,726037,732502,739140,741343,742593,743592
79108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109357,108641,108328,107674,107181,105796,104452,103195,102931,103694,104443,104911,104286,103811,103961,103961,103848,103385,103368,103415,102659,101426,100410,100054,99810,99193,98528,97923,97703,97572,97546,97764,98078,98234,97722,97009,96502,96496,96505,96635,96864,97386,98040,98590,99145,99149,99508,99626,99831,99701,99494,99886,100303,100993,101251,101253,101264,101553,101754,101960,102157,102437,102965,103653,104619,105698,106446,107287,107676,107952,108499,108704,108290,107289,106682,106763,107179,107809,108418,109245,109711,109934,109955,110174,110973,111648,111970,112594,112677,113325,113460,113815,114248,114817,115332,115127,114414,113938,114188,114177,114473,114451,115079,115675,116299,117396,118297,119174,119519,120416,121583,123020,124086,125080,125932,126675,128290,129595,131089,131528,131821,131451,130570,130012,129420,129599,129519,129581,129040,128495,128320,128461,129390,130143,131244,129514,127712,125009,124731,124978,126307,128409,130231,135773,140971,145814,147270,149059,151846,154341,156759,160180,162478,164878,165808,169131,172637,177613,181759,185441,188051,190221,190920
